orthogroup,assignment_status,protein_count,species_count
OG0003490,orthogroup,5,5
OG0003491,orthogroup,5,5
OG0003492,orthogroup,5,5
OG0003493,orthogroup,5,4
OG0003494,orthogroup,5,5
OG0003495,orthogroup,5,5
OG0003496,orthogroup,5,5
OG0003497,orthogroup,5,5
OG0003498,orthogroup,5,4
OG0003499,orthogroup,5,3
OG0003500,orthogroup,5,3
OG0003501,orthogroup,5,3
OG0003502,orthogroup,5,3
OG0003503,orthogroup,5,3
OG0003504,orthogroup,5,3
OG0003505,orthogroup,5,2
OG0003506,orthogroup,4,4
OG0003507,orthogroup,4,3
OG0003508,orthogroup,4,4
OG0003509,orthogroup,4,4
OG0003510,orthogroup,4,4
OG0003511,orthogroup,4,4
OG0003512,orthogroup,4,4
OG0003513,orthogroup,4,4
OG0003514,orthogroup,4,4
OG0003515,orthogroup,4,3
OG0003516,orthogroup,4,4
OG0003517,orthogroup,4,4
OG0003518,orthogroup,4,3
OG0003519,orthogroup,4,4
OG0003520,orthogroup,4,3
OG0003521,orthogroup,4,4
OG0003522,orthogroup,4,4
OG0003523,orthogroup,4,4
OG0003524,orthogroup,4,4
OG0003525,orthogroup,4,4
OG0003526,orthogroup,4,2
OG0003527,orthogroup,4,3
OG0003528,orthogroup,4,4
OG0003529,orthogroup,4,4
OG0003530,orthogroup,4,4
OG0003531,orthogroup,4,4
OG0003532,orthogroup,4,4
OG0003533,orthogroup,4,4
OG0003534,orthogroup,4,4
OG0003535,orthogroup,4,4
OG0003536,orthogroup,4,4
OG0003537,orthogroup,4,3
OG0003538,orthogroup,4,4
OG0003539,orthogroup,4,4
OG0003540,orthogroup,4,4
OG0003541,orthogroup,4,4
OG0003542,orthogroup,4,4
OG0003543,orthogroup,4,4
OG0003544,orthogroup,4,4
OG0003545,orthogroup,4,4
OG0003546,orthogroup,4,4
OG0003547,orthogroup,4,4
OG0003548,orthogroup,4,4
OG0003549,orthogroup,4,3
OG0003550,orthogroup,4,4
OG0003551,orthogroup,4,4
OG0003552,orthogroup,4,4
OG0003553,orthogroup,4,4
OG0003554,orthogroup,4,4
OG0003555,orthogroup,4,4
OG0003556,orthogroup,4,2
OG0003557,orthogroup,4,4
OG0003558,orthogroup,4,3
OG0003559,orthogroup,4,3
OG0003560,orthogroup,4,2
OG0003561,orthogroup,4,4
OG0003562,orthogroup,4,4
OG0003563,orthogroup,4,4
OG0003564,orthogroup,4,4
OG0003565,orthogroup,4,4
OG0003566,orthogroup,4,3
OG0003567,orthogroup,4,4
OG0003568,orthogroup,4,3
OG0003569,orthogroup,4,4
OG0003570,orthogroup,4,4
OG0003571,orthogroup,4,4
OG0003572,orthogroup,4,4
OG0003573,orthogroup,4,4
OG0003574,orthogroup,4,4
OG0003575,orthogroup,4,4
OG0003576,orthogroup,4,4
OG0003577,orthogroup,4,4
OG0003578,orthogroup,4,4
OG0003579,orthogroup,4,3
OG0003580,orthogroup,4,4
OG0003581,orthogroup,4,4
OG0003582,orthogroup,4,4
OG0003583,orthogroup,4,4
OG0003584,orthogroup,4,4
OG0003585,orthogroup,4,4
OG0003586,orthogroup,4,4
OG0003587,orthogroup,4,4
OG0003588,orthogroup,4,4
OG0003589,orthogroup,4,4
OG0003590,orthogroup,4,4
OG0003591,orthogroup,4,4
OG0003592,orthogroup,4,4
OG0003593,orthogroup,4,3
OG0003594,orthogroup,4,4
OG0003595,orthogroup,4,3
OG0003596,orthogroup,4,3
OG0003597,orthogroup,4,4
OG0003598,orthogroup,4,3
OG0003599,orthogroup,4,4
OG0003600,orthogroup,4,4
OG0003601,orthogroup,4,4
OG0003602,orthogroup,4,4
OG0003603,orthogroup,4,4
OG0003604,orthogroup,4,4
OG0003605,orthogroup,4,4
OG0003606,orthogroup,4,4
OG0003607,orthogroup,4,4
OG0003608,orthogroup,4,4
OG0003609,orthogroup,4,4
OG0003610,orthogroup,4,4
OG0003611,orthogroup,4,4
OG0003612,orthogroup,4,4
OG0003613,orthogroup,4,4
OG0003614,orthogroup,4,4
OG0003615,orthogroup,4,4
OG0003616,orthogroup,4,4
OG0003617,orthogroup,4,4
OG0003618,orthogroup,4,4
OG0003619,orthogroup,4,4
OG0003620,orthogroup,4,4
OG0003621,orthogroup,4,4
OG0003622,orthogroup,4,4
OG0003623,orthogroup,4,4
OG0003624,orthogroup,4,4
OG0003625,orthogroup,4,4
OG0003626,orthogroup,4,4
OG0003627,orthogroup,4,4
OG0003628,orthogroup,4,4
OG0003629,orthogroup,4,4
OG0003630,orthogroup,4,4
OG0003631,orthogroup,4,3
OG0003632,orthogroup,4,4
OG0003633,orthogroup,4,4
OG0003634,orthogroup,4,4
OG0003635,orthogroup,4,3
OG0003636,orthogroup,4,4
OG0003637,orthogroup,4,4
OG0003638,orthogroup,4,4
OG0003639,orthogroup,4,4
OG0003640,orthogroup,4,4
OG0003641,orthogroup,4,4
OG0003642,orthogroup,4,3
OG0003643,orthogroup,4,3
OG0003644,orthogroup,4,4
OG0003645,orthogroup,4,4
OG0003646,orthogroup,4,4
OG0003647,orthogroup,4,4
OG0003648,orthogroup,4,4
OG0003649,orthogroup,4,4
OG0003650,orthogroup,4,4
OG0003651,orthogroup,4,4
OG0003652,orthogroup,4,4
OG0003653,orthogroup,4,4
OG0003654,orthogroup,4,4
OG0003655,orthogroup,4,4
OG0003656,orthogroup,4,3
OG0003657,orthogroup,4,4
OG0003658,orthogroup,4,4
OG0003659,orthogroup,4,3
OG0003660,orthogroup,4,4
OG0003661,orthogroup,4,4
OG0003662,orthogroup,4,3
OG0003663,orthogroup,4,4
OG0003664,orthogroup,4,4
OG0003665,orthogroup,4,4
OG0003666,orthogroup,4,4
OG0003667,orthogroup,4,4
OG0003668,orthogroup,4,4
OG0003669,orthogroup,4,4
OG0003670,orthogroup,4,4
OG0003671,orthogroup,4,4
OG0003672,orthogroup,4,4
OG0003673,orthogroup,4,4
OG0003674,orthogroup,4,4
OG0003675,orthogroup,4,4
OG0003676,orthogroup,4,4
OG0003677,orthogroup,4,4
OG0003678,orthogroup,4,4
OG0003679,orthogroup,4,4
OG0003680,orthogroup,4,4
OG0003681,orthogroup,4,3
OG0003682,orthogroup,4,4
OG0003683,orthogroup,4,4
OG0003684,orthogroup,4,2
OG0003685,orthogroup,4,4
OG0003686,orthogroup,4,4
OG0003687,orthogroup,4,4
OG0003688,orthogroup,4,4
OG0003689,orthogroup,4,4
OG0003690,orthogroup,4,3
OG0003691,orthogroup,4,4
OG0003692,orthogroup,4,4
OG0003693,orthogroup,4,4
OG0003694,orthogroup,4,4
OG0003695,orthogroup,4,2
OG0003696,orthogroup,4,4
OG0003697,orthogroup,4,4
OG0003698,orthogroup,4,4
OG0003699,orthogroup,4,4
OG0003700,orthogroup,4,4
OG0003701,orthogroup,4,4
OG0003702,orthogroup,4,4
OG0003703,orthogroup,4,3
OG0003704,orthogroup,4,3
OG0003705,orthogroup,4,4
OG0003706,orthogroup,4,4
OG0003707,orthogroup,4,4
OG0003708,orthogroup,4,4
OG0003709,orthogroup,4,4
OG0003710,orthogroup,4,4
OG0003711,orthogroup,4,4
OG0003712,orthogroup,4,4
OG0003713,orthogroup,4,4
OG0003714,orthogroup,4,4
OG0003715,orthogroup,4,4
OG0003716,orthogroup,4,4
OG0003717,orthogroup,4,4
OG0003718,orthogroup,4,4
OG0003719,orthogroup,4,4
OG0003720,orthogroup,4,4
OG0003721,orthogroup,4,3
OG0003722,orthogroup,4,3
OG0003723,orthogroup,4,4
OG0003724,orthogroup,4,4
OG0003725,orthogroup,4,4
OG0003726,orthogroup,4,3
OG0003727,orthogroup,4,4
OG0003728,orthogroup,4,4
OG0003729,orthogroup,4,3
OG0003730,orthogroup,4,4
OG0003731,orthogroup,4,4
OG0003732,orthogroup,4,3
OG0003733,orthogroup,4,3
OG0003734,orthogroup,4,4
OG0003735,orthogroup,4,3
OG0003736,orthogroup,4,4
OG0003737,orthogroup,4,4
OG0003738,orthogroup,4,3
OG0003739,orthogroup,4,2
OG0003740,orthogroup,4,3
OG0003741,orthogroup,4,4
OG0003742,orthogroup,4,3
OG0003743,orthogroup,4,3
OG0003744,orthogroup,4,4
OG0003745,orthogroup,4,4
OG0003746,orthogroup,4,4
OG0003747,orthogroup,4,3
OG0003748,orthogroup,4,4
OG0003749,orthogroup,4,4
OG0003750,orthogroup,4,3
OG0003751,orthogroup,4,4
OG0003752,orthogroup,4,4
OG0003753,orthogroup,4,4
OG0003754,orthogroup,4,4
OG0003755,orthogroup,4,3
OG0003756,orthogroup,4,4
OG0003757,orthogroup,4,4
OG0003758,orthogroup,4,4
OG0003759,orthogroup,4,4
OG0003760,orthogroup,4,4
OG0003761,orthogroup,4,3
OG0003762,orthogroup,4,3
OG0003763,orthogroup,4,3
OG0003764,orthogroup,4,4
OG0003765,orthogroup,4,4
OG0003766,orthogroup,4,4
OG0003767,orthogroup,4,3
OG0003768,orthogroup,4,4
OG0003769,orthogroup,4,4
OG0003770,orthogroup,4,4
OG0003771,orthogroup,4,2
OG0003772,orthogroup,4,4
OG0003773,orthogroup,4,3
OG0003774,orthogroup,4,4
OG0003775,orthogroup,4,3
OG0003776,orthogroup,4,4
OG0003777,orthogroup,4,3
OG0003778,orthogroup,4,3
OG0003779,orthogroup,4,4
OG0003780,orthogroup,4,4
OG0003781,orthogroup,4,4
OG0003782,orthogroup,4,3
OG0003783,orthogroup,4,2
OG0003784,orthogroup,4,3
OG0003785,orthogroup,4,4
OG0003786,orthogroup,4,4
OG0003787,orthogroup,4,2
OG0003788,orthogroup,4,4
OG0003789,orthogroup,4,3
OG0003790,orthogroup,4,3
OG0003791,orthogroup,4,3
OG0003792,orthogroup,4,3
OG0003793,orthogroup,4,4
OG0003794,orthogroup,4,3
OG0003795,orthogroup,4,4
OG0003796,orthogroup,4,4
OG0003797,orthogroup,4,3
OG0003798,orthogroup,4,4
OG0003799,orthogroup,4,4
OG0003800,orthogroup,4,4
OG0003801,orthogroup,4,4
OG0003802,orthogroup,4,3
OG0003803,orthogroup,4,4
OG0003804,orthogroup,4,1
OG0003805,orthogroup,4,3
OG0003806,orthogroup,4,3
OG0003807,orthogroup,4,2
OG0003808,orthogroup,4,2
OG0003809,orthogroup,4,3
OG0003810,orthogroup,4,3
OG0003811,orthogroup,4,1
OG0003812,orthogroup,4,1
OG0003813,orthogroup,4,1
OG0003814,orthogroup,4,1
OG0003815,orthogroup,3,1
OG0003816,orthogroup,3,3
OG0003817,orthogroup,3,2
OG0003818,orthogroup,3,3
OG0003819,orthogroup,3,3
OG0003820,orthogroup,3,2
OG0003821,orthogroup,3,3
OG0003822,orthogroup,3,2
OG0003823,orthogroup,3,3
OG0003824,orthogroup,3,3
OG0003825,orthogroup,3,3
OG0003826,orthogroup,3,3
OG0003827,orthogroup,3,2
OG0003828,orthogroup,3,3
OG0003829,orthogroup,3,3
OG0003830,orthogroup,3,3
OG0003831,orthogroup,3,2
OG0003832,orthogroup,3,3
OG0003833,orthogroup,3,3
OG0003834,orthogroup,3,3
OG0003835,orthogroup,3,3
OG0003836,orthogroup,3,3
OG0003837,orthogroup,3,3
OG0003838,orthogroup,3,3
OG0003839,orthogroup,3,3
OG0003840,orthogroup,3,3
OG0003841,orthogroup,3,3
OG0003842,orthogroup,3,2
OG0003843,orthogroup,3,3
OG0003844,orthogroup,3,3
OG0003845,orthogroup,3,3
OG0003846,orthogroup,3,2
OG0003847,orthogroup,3,3
OG0003848,orthogroup,3,3
OG0003849,orthogroup,3,3
OG0003850,orthogroup,3,3
OG0003851,orthogroup,3,3
OG0003852,orthogroup,3,3
OG0003853,orthogroup,3,3
OG0003854,orthogroup,3,3
OG0003855,orthogroup,3,3
OG0003856,orthogroup,3,3
OG0003857,orthogroup,3,3
OG0003858,orthogroup,3,3
OG0003859,orthogroup,3,3
OG0003860,orthogroup,3,3
OG0003861,orthogroup,3,3
OG0003862,orthogroup,3,3
OG0003863,orthogroup,3,3
OG0003864,orthogroup,3,3
OG0003865,orthogroup,3,3
OG0003866,orthogroup,3,3
OG0003867,orthogroup,3,3
OG0003868,orthogroup,3,1
OG0003869,orthogroup,3,2
OG0003870,orthogroup,3,3
OG0003871,orthogroup,3,3
OG0003872,orthogroup,3,3
OG0003873,orthogroup,3,3
OG0003874,orthogroup,3,3
OG0003875,orthogroup,3,3
OG0003876,orthogroup,3,3
OG0003877,orthogroup,3,3
OG0003878,orthogroup,3,3
OG0003879,orthogroup,3,3
OG0003880,orthogroup,3,3
OG0003881,orthogroup,3,3
OG0003882,orthogroup,3,2
OG0003883,orthogroup,3,2
OG0003884,orthogroup,3,3
OG0003885,orthogroup,3,2
OG0003886,orthogroup,3,3
OG0003887,orthogroup,3,3
OG0003888,orthogroup,3,3
OG0003889,orthogroup,3,3
OG0003890,orthogroup,3,3
OG0003891,orthogroup,3,3
OG0003892,orthogroup,3,3
OG0003893,orthogroup,3,3
OG0003894,orthogroup,3,3
OG0003895,orthogroup,3,3
OG0003896,orthogroup,3,3
OG0003897,orthogroup,3,3
OG0003898,orthogroup,3,3
OG0003899,orthogroup,3,3
OG0003900,orthogroup,3,3
OG0003901,orthogroup,3,3
OG0003902,orthogroup,3,3
OG0003903,orthogroup,3,3
OG0003904,orthogroup,3,3
OG0003905,orthogroup,3,3
OG0003906,orthogroup,3,3
OG0003907,orthogroup,3,3
OG0003908,orthogroup,3,3
OG0003909,orthogroup,3,3
OG0003910,orthogroup,3,3
OG0003911,orthogroup,3,3
OG0003912,orthogroup,3,3
OG0003913,orthogroup,3,3
OG0003914,orthogroup,3,3
OG0003915,orthogroup,3,3
OG0003916,orthogroup,3,2
OG0003917,orthogroup,3,2
OG0003918,orthogroup,3,3
OG0003919,orthogroup,3,3
OG0003920,orthogroup,3,3
OG0003921,orthogroup,3,3
OG0003922,orthogroup,3,2
OG0003923,orthogroup,3,3
OG0003924,orthogroup,3,3
OG0003925,orthogroup,3,3
OG0003926,orthogroup,3,3
OG0003927,orthogroup,3,3
OG0003928,orthogroup,3,3
OG0003929,orthogroup,3,3
OG0003930,orthogroup,3,3
OG0003931,orthogroup,3,3
OG0003932,orthogroup,3,3
OG0003933,orthogroup,3,3
OG0003934,orthogroup,3,3
OG0003935,orthogroup,3,3
OG0003936,orthogroup,3,3
OG0003937,orthogroup,3,3
OG0003938,orthogroup,3,3
OG0003939,orthogroup,3,3
OG0003940,orthogroup,3,3
OG0003941,orthogroup,3,3
OG0003942,orthogroup,3,3
OG0003943,orthogroup,3,3
OG0003944,orthogroup,3,3
OG0003945,orthogroup,3,3
OG0003946,orthogroup,3,3
OG0003947,orthogroup,3,3
OG0003948,orthogroup,3,3
OG0003949,orthogroup,3,3
OG0003950,orthogroup,3,3
OG0003951,orthogroup,3,3
OG0003952,orthogroup,3,3
OG0003953,orthogroup,3,3
OG0003954,orthogroup,3,3
OG0003955,orthogroup,3,3
OG0003956,orthogroup,3,3
OG0003957,orthogroup,3,3
OG0003958,orthogroup,3,3
OG0003959,orthogroup,3,3
OG0003960,orthogroup,3,3
OG0003961,orthogroup,3,2
OG0003962,orthogroup,3,3
OG0003963,orthogroup,3,3
OG0003964,orthogroup,3,3
OG0003965,orthogroup,3,3
OG0003966,orthogroup,3,3
OG0003967,orthogroup,3,3
OG0003968,orthogroup,3,3
OG0003969,orthogroup,3,3
OG0003970,orthogroup,3,3
OG0003971,orthogroup,3,2
OG0003972,orthogroup,3,3
OG0003973,orthogroup,3,3
OG0003974,orthogroup,3,3
OG0003975,orthogroup,3,3
OG0003976,orthogroup,3,3
OG0003977,orthogroup,3,3
OG0003978,orthogroup,3,3
OG0003979,orthogroup,3,3
OG0003980,orthogroup,3,3
OG0003981,orthogroup,3,3
OG0003982,orthogroup,3,3
OG0003983,orthogroup,3,3
OG0003984,orthogroup,3,3
OG0003985,orthogroup,3,3
OG0003986,orthogroup,3,3
OG0003987,orthogroup,3,3
OG0003988,orthogroup,3,3
OG0003989,orthogroup,3,2
OG0003990,orthogroup,3,3
OG0003991,orthogroup,3,3
OG0003992,orthogroup,3,3
OG0003993,orthogroup,3,3
OG0003994,orthogroup,3,2
OG0003995,orthogroup,3,3
OG0003996,orthogroup,3,3
OG0003997,orthogroup,3,3
OG0003998,orthogroup,3,3
OG0003999,orthogroup,3,3
OG0004000,orthogroup,3,3
OG0004001,orthogroup,3,3
OG0004002,orthogroup,3,3
OG0004003,orthogroup,3,3
OG0004004,orthogroup,3,3
OG0004005,orthogroup,3,3
OG0004006,orthogroup,3,3
OG0004007,orthogroup,3,3
OG0004008,orthogroup,3,3
OG0004009,orthogroup,3,3
OG0004010,orthogroup,3,3
OG0004011,orthogroup,3,3
OG0004012,orthogroup,3,3
OG0004013,orthogroup,3,3
OG0004014,orthogroup,3,3
OG0004015,orthogroup,3,3
OG0004016,orthogroup,3,3
OG0004017,orthogroup,3,3
OG0004018,orthogroup,3,3
OG0004019,orthogroup,3,3
OG0004020,orthogroup,3,3
OG0004021,orthogroup,3,2
OG0004022,orthogroup,3,2
OG0004023,orthogroup,3,3
OG0004024,orthogroup,3,3
OG0004025,orthogroup,3,3
OG0004026,orthogroup,3,3
OG0004027,orthogroup,3,3
OG0004028,orthogroup,3,3
OG0004029,orthogroup,3,3
OG0004030,orthogroup,3,3
OG0004031,orthogroup,3,3
OG0004032,orthogroup,3,3
OG0004033,orthogroup,3,3
OG0004034,orthogroup,3,3
OG0004035,orthogroup,3,3
OG0004036,orthogroup,3,3
OG0004037,orthogroup,3,3
OG0004038,orthogroup,3,3
OG0004039,orthogroup,3,3
OG0004040,orthogroup,3,3
OG0004041,orthogroup,3,3
OG0004042,orthogroup,3,3
OG0004043,orthogroup,3,3
OG0004044,orthogroup,3,3
OG0004045,orthogroup,3,3
OG0004046,orthogroup,3,3
OG0004047,orthogroup,3,3
OG0004048,orthogroup,3,3
OG0004049,orthogroup,3,3
OG0004050,orthogroup,3,3
OG0004051,orthogroup,3,3
OG0004052,orthogroup,3,2
OG0004053,orthogroup,3,2
OG0004054,orthogroup,3,3
OG0004055,orthogroup,3,3
OG0004056,orthogroup,3,3
OG0004057,orthogroup,3,1
OG0004058,orthogroup,3,3
OG0004059,orthogroup,3,3
OG0004060,orthogroup,3,3
OG0004061,orthogroup,3,3
OG0004062,orthogroup,3,3
OG0004063,orthogroup,3,3
OG0004064,orthogroup,3,3
OG0004065,orthogroup,3,3
OG0004066,orthogroup,3,2
OG0004067,orthogroup,3,3
OG0004068,orthogroup,3,3
OG0004069,orthogroup,3,3
OG0004070,orthogroup,3,3
OG0004071,orthogroup,3,3
OG0004072,orthogroup,3,3
OG0004073,orthogroup,3,3
OG0004074,orthogroup,3,3
OG0004075,orthogroup,3,3
OG0004076,orthogroup,3,3
OG0004077,orthogroup,3,3
OG0004078,orthogroup,3,3
OG0004079,orthogroup,3,2
OG0004080,orthogroup,3,3
OG0004081,orthogroup,3,3
OG0004082,orthogroup,3,3
OG0004083,orthogroup,3,2
OG0004084,orthogroup,3,2
OG0004085,orthogroup,3,3
OG0004086,orthogroup,3,3
OG0004087,orthogroup,3,3
OG0004088,orthogroup,3,3
OG0004089,orthogroup,3,3
OG0004090,orthogroup,3,3
OG0004091,orthogroup,3,3
OG0004092,orthogroup,3,3
OG0004093,orthogroup,3,3
OG0004094,orthogroup,3,3
OG0004095,orthogroup,3,3
OG0004096,orthogroup,3,3
OG0004097,orthogroup,3,3
OG0004098,orthogroup,3,3
OG0004099,orthogroup,3,3
OG0004100,orthogroup,3,3
OG0004101,orthogroup,3,3
OG0004102,orthogroup,3,3
OG0004103,orthogroup,3,3
OG0004104,orthogroup,3,3
OG0004105,orthogroup,3,2
OG0004106,orthogroup,3,3
OG0004107,orthogroup,3,3
OG0004108,orthogroup,3,3
OG0004109,orthogroup,3,3
OG0004110,orthogroup,3,3
OG0004111,orthogroup,3,3
OG0004112,orthogroup,3,3
OG0004113,orthogroup,3,3
OG0004114,orthogroup,3,2
OG0004115,orthogroup,3,3
OG0004116,orthogroup,3,3
OG0004117,orthogroup,3,3
OG0004118,orthogroup,3,3
OG0004119,orthogroup,3,2
OG0004120,orthogroup,3,3
OG0004121,orthogroup,3,3
OG0004122,orthogroup,3,3
OG0004123,orthogroup,3,3
OG0004124,orthogroup,3,3
OG0004125,orthogroup,3,3
OG0004126,orthogroup,3,3
OG0004127,orthogroup,3,3
OG0004128,orthogroup,3,3
OG0004129,orthogroup,3,3
OG0004130,orthogroup,3,3
OG0004131,orthogroup,3,3
OG0004132,orthogroup,3,1
OG0004133,orthogroup,3,3
OG0004134,orthogroup,3,3
OG0004135,orthogroup,3,3
OG0004136,orthogroup,3,3
OG0004137,orthogroup,3,3
OG0004138,orthogroup,3,3
OG0004139,orthogroup,3,3
OG0004140,orthogroup,3,3
OG0004141,orthogroup,3,3
OG0004142,orthogroup,3,3
OG0004143,orthogroup,3,3
OG0004144,orthogroup,3,2
OG0004145,orthogroup,3,3
OG0004146,orthogroup,3,3
OG0004147,orthogroup,3,3
OG0004148,orthogroup,3,3
OG0004149,orthogroup,3,3
OG0004150,orthogroup,3,3
OG0004151,orthogroup,3,3
OG0004152,orthogroup,3,3
OG0004153,orthogroup,3,3
OG0004154,orthogroup,3,3
OG0004155,orthogroup,3,3
OG0004156,orthogroup,3,3
OG0004157,orthogroup,3,3
OG0004158,orthogroup,3,3
OG0004159,orthogroup,3,3
OG0004160,orthogroup,3,3
OG0004161,orthogroup,3,3
OG0004162,orthogroup,3,3
OG0004163,orthogroup,3,2
OG0004164,orthogroup,3,3
OG0004165,orthogroup,3,3
OG0004166,orthogroup,3,3
OG0004167,orthogroup,3,3
OG0004168,orthogroup,3,3
OG0004169,orthogroup,3,3
OG0004170,orthogroup,3,3
OG0004171,orthogroup,3,3
OG0004172,orthogroup,3,3
OG0004173,orthogroup,3,2
OG0004174,orthogroup,3,3
OG0004175,orthogroup,3,3
OG0004176,orthogroup,3,3
OG0004177,orthogroup,3,3
OG0004178,orthogroup,3,3
OG0004179,orthogroup,3,3
OG0004180,orthogroup,3,3
OG0004181,orthogroup,3,3
OG0004182,orthogroup,3,3
OG0004183,orthogroup,3,3
OG0004184,orthogroup,3,2
OG0004185,orthogroup,3,2
OG0004186,orthogroup,3,3
OG0004187,orthogroup,3,3
OG0004188,orthogroup,3,3
OG0004189,orthogroup,3,3
OG0004190,orthogroup,3,3
OG0004191,orthogroup,3,3
OG0004192,orthogroup,3,3
OG0004193,orthogroup,3,3
OG0004194,orthogroup,3,3
OG0004195,orthogroup,3,3
OG0004196,orthogroup,3,3
OG0004197,orthogroup,3,3
OG0004198,orthogroup,3,3
OG0004199,orthogroup,3,3
OG0004200,orthogroup,3,3
OG0004201,orthogroup,3,3
OG0004202,orthogroup,3,3
OG0004203,orthogroup,3,2
OG0004204,orthogroup,3,3
OG0004205,orthogroup,3,3
OG0004206,orthogroup,3,3
OG0004207,orthogroup,3,3
OG0004208,orthogroup,3,2
OG0004209,orthogroup,3,3
OG0004210,orthogroup,3,3
OG0004211,orthogroup,3,3
OG0004212,orthogroup,3,3
OG0004213,orthogroup,3,2
OG0004214,orthogroup,3,3
OG0004215,orthogroup,3,3
OG0004216,orthogroup,3,3
OG0004217,orthogroup,3,3
OG0004218,orthogroup,3,3
OG0004219,orthogroup,3,3
OG0004220,orthogroup,3,3
OG0004221,orthogroup,3,3
OG0004222,orthogroup,3,3
OG0004223,orthogroup,3,2
OG0004224,orthogroup,3,3
OG0004225,orthogroup,3,3
OG0004226,orthogroup,3,3
OG0004227,orthogroup,3,3
OG0004228,orthogroup,3,3
OG0004229,orthogroup,3,3
OG0004230,orthogroup,3,3
OG0004231,orthogroup,3,3
OG0004232,orthogroup,3,2
OG0004233,orthogroup,3,2
OG0004234,orthogroup,3,2
OG0004235,orthogroup,3,2
OG0004236,orthogroup,3,3
OG0004237,orthogroup,3,3
OG0004238,orthogroup,3,2
OG0004239,orthogroup,3,2
OG0004240,orthogroup,3,2
OG0004241,orthogroup,3,3
OG0004242,orthogroup,3,2
OG0004243,orthogroup,3,2
OG0004244,orthogroup,3,1
OG0004245,orthogroup,3,2
OG0004246,orthogroup,3,2
OG0004247,orthogroup,3,3
OG0004248,orthogroup,3,3
OG0004249,orthogroup,3,2
OG0004250,orthogroup,3,3
OG0004251,orthogroup,3,3
OG0004252,orthogroup,3,2
OG0004253,orthogroup,3,3
OG0004254,orthogroup,3,3
OG0004255,orthogroup,3,2
OG0004256,orthogroup,3,3
OG0004257,orthogroup,3,3
OG0004258,orthogroup,3,3
OG0004259,orthogroup,3,2
OG0004260,orthogroup,3,3
OG0004261,orthogroup,3,3
OG0004262,orthogroup,3,2
OG0004263,orthogroup,3,2
OG0004264,orthogroup,3,2
OG0004265,orthogroup,3,2
OG0004266,orthogroup,3,3
OG0004267,orthogroup,3,3
OG0004268,orthogroup,3,2
OG0004269,orthogroup,3,3
OG0004270,orthogroup,3,2
OG0004271,orthogroup,3,2
OG0004272,orthogroup,3,1
OG0004273,orthogroup,3,1
OG0004274,orthogroup,3,2
OG0004275,orthogroup,3,1
OG0004276,orthogroup,3,1
OG0004277,orthogroup,3,1
OG0004278,orthogroup,3,1
OG0004279,orthogroup,3,1
OG0004280,orthogroup,3,1
OG0004281,orthogroup,3,2
OG0004282,orthogroup,3,2
OG0004283,orthogroup,3,1
OG0004284,orthogroup,3,1
OG0004285,orthogroup,3,1
OG0004286,orthogroup,3,1
OG0004287,orthogroup,3,1
OG0004288,orthogroup,3,1
OG0004289,orthogroup,3,1
OG0004290,orthogroup,3,1
OG0004291,orthogroup,3,1
OG0004292,orthogroup,3,1
OG0004293,orthogroup,3,1
OG0004294,orthogroup,3,1
OG0004295,orthogroup,3,1
OG0004296,orthogroup,3,1
OG0004297,orthogroup,3,1
OG0004298,orthogroup,3,1
OG0004299,orthogroup,3,1
OG0004300,orthogroup,3,1
OG0004301,orthogroup,3,1
OG0004302,orthogroup,3,1
OG0004303,orthogroup,3,1
OG0004304,orthogroup,3,1
OG0004305,orthogroup,3,1
OG0004306,orthogroup,3,1
OG0004307,orthogroup,3,1
OG0004308,orthogroup,3,1
OG0004309,orthogroup,2,2
OG0004310,orthogroup,2,2
OG0004311,orthogroup,2,1
OG0004312,orthogroup,2,2
OG0004313,orthogroup,2,2
OG0004314,orthogroup,2,2
OG0004315,orthogroup,2,2
OG0004316,orthogroup,2,2
OG0004317,orthogroup,2,2
OG0004318,orthogroup,2,2
OG0004319,orthogroup,2,2
OG0004320,orthogroup,2,2
OG0004321,orthogroup,2,2
OG0004322,orthogroup,2,2
OG0004323,orthogroup,2,1
OG0004324,orthogroup,2,2
OG0004325,orthogroup,2,2
OG0004326,orthogroup,2,2
OG0004327,orthogroup,2,2
OG0004328,orthogroup,2,2
OG0004329,orthogroup,2,2
OG0004330,orthogroup,2,2
OG0004331,orthogroup,2,2
OG0004332,orthogroup,2,2
OG0004333,orthogroup,2,2
OG0004334,orthogroup,2,2
OG0004335,orthogroup,2,2
OG0004336,orthogroup,2,2
OG0004337,orthogroup,2,2
OG0004338,orthogroup,2,2
OG0004339,orthogroup,2,2
OG0004340,orthogroup,2,2
OG0004341,orthogroup,2,2
OG0004342,orthogroup,2,2
OG0004343,orthogroup,2,2
OG0004344,orthogroup,2,2
OG0004345,orthogroup,2,2
OG0004346,orthogroup,2,2
OG0004347,orthogroup,2,2
OG0004348,orthogroup,2,2
OG0004349,orthogroup,2,2
OG0004350,orthogroup,2,2
OG0004351,orthogroup,2,2
OG0004352,orthogroup,2,2
OG0004353,orthogroup,2,2
OG0004354,orthogroup,2,2
OG0004355,orthogroup,2,2
OG0004356,orthogroup,2,2
OG0004357,orthogroup,2,2
OG0004358,orthogroup,2,2
OG0004359,orthogroup,2,2
OG0004360,orthogroup,2,2
OG0004361,orthogroup,2,2
OG0004362,orthogroup,2,2
